ax0,ay0,az0,gx0,gy0,gz0,ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2,ax3,ay3,az3,gx3,gy3,gz3,ax4,ay4,az4,gx4,gy4,gz4,ax5,ay5,az5,gx5,gy5,gz5,ax6,ay6,az6,gx6,gy6,gz6,ax7,ay7,az7,gx7,gy7,gz7,ax8,ay8,az8,gx8,gy8,gz8,ax9,ay9,az9,gx9,gy9,gz9,ax10,ay10,az10,gx10,gy10,gz10,ax11,ay11,az11,gx11,gy11,gz11,ax12,ay12,az12,gx12,gy12,gz12,ax13,ay13,az13,gx13,gy13,gz13,ax14,ay14,az14,gx14,gy14,gz14,ax15,ay15,az15,gx15,gy15,gz15,ax16,ay16,az16,gx16,gy16,gz16,ax17,ay17,az17,gx17,gy17,gz17,ax18,ay18,az18,gx18,gy18,gz18,ax19,ay19,az19,gx19,gy19,gz19,target
-14.697913,-17.706888,0.865005,-10.957786,7.051976,7.307765,-14.697913,-17.706888,0.865005,-14.018200,9.267660,11.417567,-14.697913,-17.706888,0.865005,-14.215268,11.634742,15.277040,-14.697913,-17.706888,0.865005,-10.695739,16.622295,16.869562,-14.697913,-17.706888,0.865005,-3.099295,20.268589,14.069997,-14.697913,-17.706888,0.865005,8.281920,12.836325,7.958622,-14.697913,-17.706888,0.865005,12.515289,-2.761350,4.707398,-14.697913,-17.706888,0.865005,9.468723,-8.529720,5.824961,-14.697913,-17.706888,0.865005,7.500040,-1.364697,5.445737,-14.697913,-17.706888,0.865005,6.142932,3.839100,2.637650,-14.697913,-17.706888,0.865005,3.485043,3.276657,-0.061784,-14.697913,-17.706888,0.865005,0.734611,-0.393204,-1.870549,-14.697913,-17.706888,0.865005,-0.317839,-5.113385,-2.786650,-14.697913,-17.706888,0.865005,-0.193207,-7.667947,-2.574668,-14.697913,-17.706888,0.865005,0.552456,-8.670331,-2.366948,-14.697913,-17.706888,0.865005,1.438730,-10.687882,-2.728062,-14.697913,-17.706888,0.865005,2.088522,-13.010223,-2.893173,-14.697913,-17.706888,0.865005,2.655226,-13.773995,-2.315817,-14.697913,-17.706888,0.865005,3.306084,-12.638457,-1.272954,-14.697913,-17.706888,0.865005,2.135393,-9.033575,0.549793,1
16.340286,9.666406,-11.629716,2.922600,5.694736,0.470966,16.340286,9.666406,-11.629716,1.648581,2.748301,-1.895050,16.340286,9.666406,-11.629716,0.100798,1.070426,-3.252156,16.340286,9.666406,-11.629716,-1.299052,0.528222,-3.549356,16.340286,9.666406,-11.629716,-1.961627,-0.139679,-2.989044,16.340286,9.666406,-11.629716,-1.847647,-1.686397,-2.115553,16.340286,9.666406,-11.629716,-1.472685,-3.868127,-1.455108,16.340286,9.666406,-11.629716,-1.619687,-5.427629,-1.021559,16.340286,9.666406,-11.629716,-2.151238,-5.772764,-0.618900,16.340286,9.666406,-11.629716,-2.648702,-5.380758,-0.180024,16.340286,9.666406,-11.629716,-2.910749,-5.695002,0.256854,16.340286,9.666406,-11.629716,-2.793574,-7.290854,0.433683,16.340286,9.666406,-11.629716,-2.134194,-9.409603,0.361247,16.340286,9.666406,-11.629716,-0.988004,-11.042605,0.331421,16.340286,9.666406,-11.629716,0.272300,-11.367501,0.626490,16.340286,9.666406,-11.629716,1.305576,-11.197063,1.313565,16.340286,9.666406,-11.629716,1.767887,-10.071113,1.749246,16.340286,9.666406,-11.629716,1.583602,-6.746387,1.313565,16.340286,9.666406,-11.629716,0.812373,-2.087990,0.388943,16.340286,9.666406,-11.629716,-0.284817,1.200384,-0.054327,1
-16.027126,-12.832109,4.153940,-5.887144,2.872933,5.500064,-16.027126,-12.832109,4.153940,-9.427978,8.877785,11.190672,-16.027126,-12.832109,4.153940,-11.147397,14.068799,16.708714,-16.027126,-12.832109,4.153940,-11.197463,17.383938,19.852348,-16.027126,-12.832109,4.153940,-6.770222,20.167391,17.436266,-16.027126,-12.832109,4.153940,4.861457,16.409248,9.057942,-16.027126,-12.832109,4.153940,11.666299,0.974555,2.938046,-16.027126,-12.832109,4.153940,9.502810,-9.818652,4.314327,-16.027126,-12.832109,4.153940,7.769543,-5.815373,4.817250,-16.027126,-12.832109,4.153940,6.950379,0.392938,1.324218,-16.027126,-12.832109,4.153940,4.350145,2.357361,-1.655372,-16.027126,-12.832109,4.153940,1.977738,0.470700,-3.219134,-16.027126,-12.832109,4.153940,1.269358,-2.786916,-3.479051,-16.027126,-12.832109,4.153940,1.930868,-5.846265,-3.514204,-16.027126,-12.832109,4.153940,2.674401,-8.568069,-3.855078,-16.027126,-12.832109,4.153940,2.591312,-11.337674,-3.699554,-16.027126,-12.832109,4.153940,2.195046,-13.898628,-2.909151,-16.027126,-12.832109,4.153940,2.309026,-14.358809,-1.707569,-16.027126,-12.832109,4.153940,1.907433,-11.596526,-0.311048,-16.027126,-12.832109,4.153940,-1.305443,-6.249989,2.065620,1
17.027924,-12.431911,3.744468,-3.319799,-15.415520,2.689847,17.027924,-12.431911,3.744468,-3.442301,-14.960665,3.463206,17.027924,-12.431911,3.744468,-3.390104,-12.106906,3.729514,17.027924,-12.431911,3.744468,-3.116339,-6.157313,2.972133,17.027924,-12.431911,3.744468,-2.226870,0.856314,1.203846,17.027924,-12.431911,3.744468,-0.749391,5.194076,-0.321700,17.027924,-12.431911,3.744468,0.005992,5.951457,-0.535812,17.027924,-12.431911,3.744468,0.161516,4.306737,-0.222634,17.027924,-12.431911,3.744468,0.455520,1.919417,-0.281222,17.027924,-12.431911,3.744468,0.925288,0.180956,-0.665771,17.027924,-12.431911,3.744468,1.301315,-0.400661,-1.138734,17.027924,-12.431911,3.744468,1.187335,-0.269637,-1.535001,17.027924,-12.431911,3.744468,0.624892,0.146869,-1.823679,17.027924,-12.431911,3.744468,-0.031291,0.424895,-1.880136,17.027924,-12.431911,3.744468,-0.443536,0.412112,-1.891854,17.027924,-12.431911,3.744468,-0.545799,0.199065,-1.832201,17.027924,-12.431911,3.744468,-0.413710,-0.087482,-1.756569,17.027924,-12.431911,3.744468,-0.169772,-0.442205,-1.813027,17.027924,-12.431911,3.744468,0.096537,-0.859776,-1.939789,17.027924,-12.431911,3.744468,0.265909,-0.957778,-2.067617,1
-22.099812,-22.464417,8.111370,-9.741157,8.308950,7.520812,-22.099812,-22.464417,8.111370,-13.677325,14.008080,14.409940,-22.099812,-22.464417,8.111370,-13.077600,18.613216,20.171919,-22.099812,-22.464417,8.111370,-5.229762,21.893202,20.274181,-22.099812,-22.464417,8.111370,9.018129,16.101263,11.146997,-22.099812,-22.464417,8.111370,13.882116,-3.188509,2.995569,-22.099812,-22.464417,8.111370,8.510945,-11.829946,4.582766,-22.099812,-22.464417,8.111370,5.568772,-4.083304,3.581447,-22.099812,-22.464417,8.111370,4.242557,0.103194,-1.085472,-22.099812,-22.464417,8.111370,1.905302,-0.374030,-3.682511,-22.099812,-22.464417,8.111370,0.881613,-3.838301,-4.443087,-22.099812,-22.464417,8.111370,2.160958,-9.079381,-4.834161,-22.099812,-22.464417,8.111370,4.237231,-13.189182,-4.827769,-22.099812,-22.464417,8.111370,5.481423,-15.183299,-4.695680,-22.099812,-22.464417,8.111370,5.352530,-15.707394,-4.248149,-22.099812,-22.464417,8.111370,4.311797,-14.846685,-2.881455,-22.099812,-22.464417,8.111370,1.599581,-10.908385,-0.606118,-22.099812,-22.464417,8.111370,-4.398880,-2.327667,3.648556,-22.099812,-22.464417,8.111370,-11.332747,6.839994,10.215984,-22.099812,-22.464417,8.111370,-16.175430,10.736617,16.862106,1
-17.100307,-10.635498,-3.300899,-6.216300,5.236686,2.988112,-17.100307,-10.635498,-3.300899,-12.601440,13.552161,9.159140,-17.100307,-10.635498,-3.300899,-16.855049,21.600262,16.970760,-17.100307,-10.635498,-3.300899,-14.932303,24.617002,22.340733,-17.100307,-10.635498,-3.300899,-4.847343,24.542437,20.443552,-17.100307,-10.635498,-3.300899,11.273228,13.251765,7.168219,-17.100307,-10.635498,-3.300899,12.839121,-9.968850,0.608381,-17.100307,-10.635498,-3.300899,5.796732,-10.920103,4.647745,-17.100307,-10.635498,-3.300899,5.044677,-0.215310,2.662150,-17.100307,-10.635498,-3.300899,4.892349,2.511819,-0.782946,-17.100307,-10.635498,-3.300899,2.888513,0.024367,-1.606371,-17.100307,-10.635498,-3.300899,2.636052,-5.420172,-2.123009,-17.100307,-10.635498,-3.300899,4.023119,-10.321443,-2.469210,-17.100307,-10.635498,-3.300899,5.675295,-13.973194,-3.149894,-17.100307,-10.635498,-3.300899,6.315500,-16.763172,-3.758142,-17.100307,-10.635498,-3.300899,6.153585,-17.927473,-3.933906,-17.100307,-10.635498,-3.300899,5.789275,-16.967697,-3.744294,-17.100307,-10.635498,-3.300899,4.430038,-13.892237,-2.990109,-17.100307,-10.635498,-3.300899,0.978550,-7.561423,-0.210916,-17.100307,-10.635498,-3.300899,-5.296871,4.024450,7.029739,1
-26.071598,-23.604597,12.035001,-10.170579,12.191858,7.897904,-26.071598,-23.604597,12.035001,-15.376506,20.885490,15.623240,-26.071598,-23.604597,12.035001,-14.480512,22.988262,21.923161,-26.071598,-23.604597,12.035001,-4.948540,21.473499,22.742325,-26.071598,-23.604597,12.035001,9.458071,15.155336,12.293188,-26.071598,-23.604597,12.035001,11.701451,-2.003836,2.318080,-26.071598,-23.604597,12.035001,5.859581,-13.417143,3.275725,-26.071598,-23.604597,12.035001,5.201267,-10.072178,2.341515,-26.071598,-23.604597,12.035001,5.359986,-6.435339,-1.950442,-26.071598,-23.604597,12.035001,3.007819,-5.525630,-3.280918,-26.071598,-23.604597,12.035001,2.272808,-8.891899,-3.663336,-26.071598,-23.604597,12.035001,3.765199,-13.784648,-4.547613,-26.071598,-23.604597,12.035001,4.240427,-14.904208,-5.071708,-26.071598,-23.604597,12.035001,2.707423,-13.424600,-4.970510,-26.071598,-23.604597,12.035001,0.441672,-11.903446,-3.780512,-26.071598,-23.604597,12.035001,-1.088135,-9.822913,-2.083596,-26.071598,-23.604597,12.035001,-2.327002,-5.173038,0.565772,-26.071598,-23.604597,12.035001,-4.873974,2.104900,6.061442,-26.071598,-23.604597,12.035001,-7.907890,8.107622,13.374400,-26.071598,-23.604597,12.035001,-10.786283,12.395318,19.800152,1
-14.594723,-12.592528,9.821640,-7.718279,7.498308,5.652393,-14.594723,-12.592528,9.821640,-11.870690,15.314056,11.138476,-14.594723,-12.592528,9.821640,-12.624875,21.123037,15.680762,-14.594723,-12.592528,9.821640,-6.329215,21.549131,15.408063,-14.594723,-12.592528,9.821640,7.995373,14.648286,7.776467,-14.594723,-12.592528,9.821640,12.219155,-0.026764,2.123142,-14.594723,-12.592528,9.821640,5.547467,-2.387320,4.320718,-14.594723,-12.592528,9.821640,3.165473,3.143503,4.273848,-14.594723,-12.592528,9.821640,4.827370,2.232728,1.400915,-14.594723,-12.592528,9.821640,3.722590,-0.215310,-0.222634,-14.594723,-12.592528,9.821640,1.224619,-2.396908,-0.758446,-14.594723,-12.592528,9.821640,0.971093,-5.770634,-1.267627,-14.594723,-12.592528,9.821640,2.304765,-9.945415,-2.227402,-14.594723,-12.592528,9.821640,3.416868,-13.849627,-2.962413,-14.594723,-12.592528,9.821640,4.563192,-17.311768,-3.072132,-14.594723,-12.592528,9.821640,5.794601,-18.515480,-2.818607,-14.594723,-12.592528,9.821640,6.702180,-16.140944,-2.493711,-14.594723,-12.592528,9.821640,4.981829,-10.612251,-1.440195,-14.594723,-12.592528,9.821640,-1.656970,-2.658023,2.040054,-14.594723,-12.592528,9.821640,-9.280976,6.088872,7.203372,1
-12.949059,-18.367905,8.290832,-11.547925,12.976935,6.981803,-12.949059,-18.367905,8.290832,-17.753040,22.130749,11.102258,-12.949059,-18.367905,8.290832,-17.058508,25.390362,14.559072,-12.949059,-18.367905,8.290832,-5.279828,20.510397,15.638153,-12.949059,-18.367905,8.290832,10.183495,5.581821,10.259659,-12.949059,-18.367905,8.290832,12.129675,-9.592823,5.521369,-12.949059,-18.367905,8.290832,5.995930,-8.195237,5.449998,-12.949059,-18.367905,8.290832,3.270931,-0.329290,3.313008,-12.949059,-18.367905,8.290832,3.140973,1.240863,0.192940,-12.949059,-18.367905,8.290832,1.981999,-1.546852,-1.191996,-12.949059,-18.367905,8.290832,1.046725,-5.651328,-1.568023,-12.949059,-18.367905,8.290832,1.811562,-9.506539,-1.895050,-12.949059,-18.367905,8.290832,3.053624,-11.909838,-2.655626,-12.949059,-18.367905,8.290832,4.097685,-13.841105,-3.156286,-12.949059,-18.367905,8.290832,4.729368,-15.008600,-2.915543,-12.949059,-18.367905,8.290832,4.329906,-13.856019,-1.949376,-12.949059,-18.367905,8.290832,2.702097,-11.021300,-0.744598,-12.949059,-18.367905,8.290832,-0.094140,-6.926412,0.550859,-12.949059,-18.367905,8.290832,-4.231638,-0.694665,2.426734,-12.949059,-18.367905,8.290832,-9.668720,6.716294,5.181560,1
-5.733801,-19.908285,35.072498,-12.484264,13.389180,8.207887,-5.733801,-19.908285,35.072498,-12.921010,22.283077,10.971234,-5.733801,-19.908285,35.072498,-6.017102,25.810196,11.591200,-5.733801,-19.908285,35.072498,6.966358,13.495704,9.138901,-5.733801,-19.908285,35.072498,11.448992,-3.173595,7.547442,-5.733801,-19.908285,35.072498,7.035598,-5.400998,8.214278,-5.733801,-19.908285,35.072498,4.748542,-2.162556,5.569304,-5.733801,-19.908285,35.072498,3.431781,-1.853639,1.962292,-5.733801,-19.908285,35.072498,1.244858,-4.272916,0.111849,-5.733801,-19.908285,35.072498,0.738872,-8.940900,0.055392,-5.733801,-19.908285,35.072498,2.372940,-13.596102,0.579620,-5.733801,-19.908285,35.072498,3.127125,-14.391830,0.277094,-5.733801,-19.908285,35.072498,1.602776,-11.441002,-0.461246,-5.733801,-19.908285,35.072498,0.199864,-9.587497,-0.974688,-5.733801,-19.908285,35.072498,0.101863,-10.029569,-0.932079,-5.733801,-19.908285,35.072498,0.880548,-10.794406,-0.584813,-5.733801,-19.908285,35.072498,1.627277,-10.172310,-0.418637,-5.733801,-19.908285,35.072498,1.472818,-8.137714,-0.150198,-5.733801,-19.908285,35.072498,-0.626756,-4.588225,1.282674,-5.733801,-19.908285,35.072498,-5.134956,0.921293,4.677571,1
-18.647865,-16.415661,0.455234,-9.900942,12.844846,6.185009,-18.647865,-16.415661,0.455234,-17.293924,22.320360,11.632744,-18.647865,-16.415661,0.455234,-18.014023,25.443756,15.377172,-18.647865,-16.415661,0.455234,-9.166996,24.646830,16.511644,-18.647865,-16.415661,0.455234,7.363689,12.973740,9.931567,-18.647865,-16.415661,0.455234,14.013141,-6.254250,4.930165,-18.647865,-16.415661,0.455234,7.797239,-7.723339,7.818011,-18.647865,-16.415661,0.455234,4.186100,-0.044873,5.651328,-18.647865,-16.415661,0.455234,3.462673,1.286668,0.797993,-18.647865,-16.415661,0.455234,1.388664,0.119173,-1.169626,-18.647865,-16.415661,0.455234,0.433150,-1.983597,-1.463630,-18.647865,-16.415661,0.455234,1.484535,-4.934426,-1.852440,-18.647865,-16.415661,0.455234,2.256829,-7.010565,-2.619408,-18.647865,-16.415661,0.455234,2.383592,-8.774724,-3.123263,-18.647865,-16.415661,0.455234,1.801975,-10.437552,-3.035914,-18.647865,-16.415661,0.455234,-0.435015,-9.513995,-2.396774,-18.647865,-16.415661,0.455234,-3.641499,-6.591928,-1.335802,-18.647865,-16.415661,0.455234,-5.873295,-4.670248,-0.594400,-18.647865,-16.415661,0.455234,-6.761700,-3.952281,0.031957,-18.647865,-16.415661,0.455234,-7.610691,-2.410755,1.341262,1
4.482953,-10.805388,39.374794,-11.136744,22.544060,6.915759,4.482953,-10.805388,39.374794,-10.411322,29.956083,8.806548,4.482953,-10.805388,39.374794,-3.337908,28.195253,8.431585,4.482953,-10.805388,39.374794,6.560504,14.342564,5.182625,4.482953,-10.805388,39.374794,8.310681,-1.257108,3.140440,4.482953,-10.805388,39.374794,3.265605,-4.917382,3.799819,4.482953,-10.805388,39.374794,0.896527,-3.243901,2.484257,4.482953,-10.805388,39.374794,1.754039,-3.062811,-0.242873,4.482953,-10.805388,39.374794,0.960441,-4.381570,-1.917419,4.482953,-10.805388,39.374794,0.026231,-7.313224,-2.485189,4.482953,-10.805388,39.374794,1.412099,-11.674288,-3.010349,4.482953,-10.805388,39.374794,3.672524,-14.899947,-3.063610,4.482953,-10.805388,39.374794,5.972495,-16.022703,-2.963478,4.482953,-10.805388,39.374794,7.008967,-15.278105,-3.225526,4.482953,-10.805388,39.374794,5.921364,-14.314069,-3.375723,4.482953,-10.805388,39.374794,3.722590,-11.926882,-2.826063,4.482953,-10.805388,39.374794,0.465107,-6.690995,-0.488942,4.482953,-10.805388,39.374794,-5.384354,1.220624,5.175169,4.482953,-10.805388,39.374794,-12.152977,9.396554,13.045243,4.482953,-10.805388,39.374794,-16.305389,17.728008,19.122663,1
-6.495616,-14.877674,35.977882,-15.130437,23.794643,8.232388,-6.495616,-14.877674,35.977882,-14.339901,29.429859,9.961393,-6.495616,-14.877674,35.977882,-6.158778,24.034321,11.267369,-6.495616,-14.877674,35.977882,5.834015,8.135318,9.849544,-6.495616,-14.877674,35.977882,11.202923,-7.465552,6.654777,-6.495616,-14.877674,35.977882,9.738227,-12.686393,5.304061,-6.495616,-14.877674,35.977882,5.328029,-8.114280,3.829646,-6.495616,-14.877674,35.977882,0.444868,-2.932853,0.390008,-6.495616,-14.877674,35.977882,-1.979736,-2.969071,-2.751497,-6.495616,-14.877674,35.977882,-2.063889,-6.783670,-4.158670,-6.495616,-14.877674,35.977882,-0.787740,-10.497206,-4.198083,-6.495616,-14.877674,35.977882,1.878672,-12.579869,-3.508878,-6.495616,-14.877674,35.977882,4.864653,-13.785713,-3.300092,-6.495616,-14.877674,35.977882,6.208977,-14.125523,-3.816730,-6.495616,-14.877674,35.977882,5.834015,-13.421404,-3.982906,-6.495616,-14.877674,35.977882,4.262796,-11.031953,-2.755758,-6.495616,-14.877674,35.977882,-0.640604,-4.142958,1.604374,-6.495616,-14.877674,35.977882,-9.495088,7.735856,9.808000,-6.495616,-14.877674,35.977882,-17.235336,18.748501,18.137190,-6.495616,-14.877674,35.977882,-15.642814,25.736696,21.447002,1
0.796212,-20.571993,27.751957,-8.059154,12.649908,9.559800,0.796212,-20.571993,27.751957,-8.748360,19.797754,13.473467,0.796212,-20.571993,27.751957,-3.063077,22.896650,13.534185,0.796212,-20.571993,27.751957,6.643592,18.608955,9.023855,0.796212,-20.571993,27.751957,10.290018,9.557404,4.173716,0.796212,-20.571993,27.751957,8.096570,0.144739,2.935915,0.796212,-20.571993,27.751957,5.725361,-3.360011,3.732710,0.796212,-20.571993,27.751957,5.008460,-3.511274,2.538584,0.796212,-20.571993,27.751957,4.283036,-3.574123,-0.264178,0.796212,-20.571993,27.751957,2.237655,-4.216459,-2.105966,0.796212,-20.571993,27.751957,-0.169772,-7.235462,-2.378665,0.796212,-20.571993,27.751957,-0.888937,-12.128211,-2.195445,0.796212,-20.571993,27.751957,0.497064,-16.503122,-1.946181,0.796212,-20.571993,27.751957,3.168669,-18.960749,-1.799179,0.796212,-20.571993,27.751957,4.438560,-18.106432,-1.834331,0.796212,-20.571993,27.751957,3.118603,-14.175589,-1.531805,0.796212,-20.571993,27.751957,-1.512098,-5.774895,1.254978,0.796212,-20.571993,27.751957,-8.976319,7.848770,7.593247,0.796212,-20.571993,27.751957,-14.948282,18.055035,14.298090,0.796212,-20.571993,27.751957,-16.002863,23.433529,17.435202,1
-3.906283,-23.697918,21.911674,-9.451413,14.501284,9.935828,-3.906283,-23.697918,21.911674,-14.350553,25.640825,15.359062,-3.906283,-23.697918,21.911674,-9.767787,30.686966,17.014435,-3.906283,-23.697918,21.911674,6.259043,24.206888,11.690267,-3.906283,-23.697918,21.911674,13.841638,6.918822,4.543352,-3.906283,-23.697918,21.911674,8.319203,-3.790365,5.517108,-3.906283,-23.697918,21.911674,5.648664,-1.765224,6.031616,-3.906283,-23.697918,21.911674,6.714962,-1.089867,2.646172,-3.906283,-23.697918,21.911674,4.191426,-0.076830,0.350595,-3.906283,-23.697918,21.911674,1.357773,-0.840602,-0.776555,-3.906283,-23.697918,21.911674,1.431274,-5.585283,-1.619154,-3.906283,-23.697918,21.911674,2.486920,-10.710252,-2.197576,-3.906283,-23.697918,21.911674,2.639248,-13.037920,-2.456427,-3.906283,-23.697918,21.911674,2.175872,-12.604370,-2.440449,-3.906283,-23.697918,21.911674,1.073355,-10.323573,-2.442579,-3.906283,-23.697918,21.911674,-0.671496,-7.820275,-2.586386,-3.906283,-23.697918,21.911674,-2.345110,-6.361838,-2.497972,-3.906283,-23.697918,21.911674,-3.133383,-6.058247,-1.788526,-3.906283,-23.697918,21.911674,-3.295298,-5.714176,-0.439941,-3.906283,-23.697918,21.911674,-4.126180,-4.559464,1.692788,1
8.521440,-6.541678,29.349764,-11.922887,17.587397,5.681154,8.521440,-6.541678,29.349764,-14.926977,32.579887,6.592993,8.521440,-6.541678,29.349764,-9.515327,34.795704,7.797772,8.521440,-6.541678,29.349764,3.808874,17.534136,7.569812,8.521440,-6.541678,29.349764,10.301736,-5.817504,6.378881,8.521440,-6.541678,29.349764,5.769036,-9.128381,6.988195,8.521440,-6.541678,29.349764,2.890643,-4.046021,5.186886,8.521440,-6.541678,29.349764,2.503963,-2.433125,1.600113,8.521440,-6.541678,29.349764,0.782547,-3.599689,-0.399462,8.521440,-6.541678,29.349764,-0.344470,-6.601515,-0.677488,8.521440,-6.541678,29.349764,0.295735,-10.202136,-0.638075,8.521440,-6.541678,29.349764,1.225684,-12.874939,-0.897991,8.521440,-6.541678,29.349764,1.917020,-15.074645,-1.063103,8.521440,-6.541678,29.349764,2.866143,-16.884609,-0.949123,8.521440,-6.541678,29.349764,3.447760,-16.671562,-0.322766,8.521440,-6.541678,29.349764,1.643255,-12.543652,1.331674,8.521440,-6.541678,29.349764,-2.841509,-3.876649,4.157738,8.521440,-6.541678,29.349764,-8.194438,8.199232,8.174865,8.521440,-6.541678,29.349764,-11.232615,20.567919,11.616766,8.521440,-6.541678,29.349764,-7.810954,28.539324,12.596780,1
